d_fiscal_year,total,total_constant_2019_dollars
2017-2018,835375.60,856275.22
2018-2019,1322586.52,1341225.85
2019-2020,7930599.22,7831151.41
2020-2021,7420139.36,7049358.02
2021-2022,8667186.33,8040969.23
