d_most_recent_category,total,percentage
11_defence,16711693.57,0.6406
5_transportation_and_logistics,6241130.58,0.2392
3_information_technology,996316.32,0.0382
6_industrial_products_and_services,877901.50,0.0336
9_human_capital,589126.04,0.0226
1_facilities_and_construction,572238.86,0.0219
10_office_management,101190.80,0.0039
