owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,274848.68,279841.47
aafc-aac,2018-2019,726954.84,736231.88
aafc-aac,2019-2020,823902.08,822539.20
aafc-aac,2020-2021,1449012.97,1418565.93
aafc-aac,2021-2022,1489174.86,1086489.77
cbsa-asfc,2017-2018,92096.08,94854.96
cic,2019-2020,44056.22,44116.63
cic,2020-2021,263615.10,258075.95
cic,2021-2022,235210.89,176831.35
dfo-mpo,2017-2018,24973.00,25435.58
dnd-mdn,2017-2018,368925.51,381834.16
dnd-mdn,2021-2022,40158.96,0.00
ec,2017-2018,148030.31,152113.62
ec,2018-2019,302542.35,305922.41
ec,2019-2020,39995.15,39824.26
ec,2020-2021,56605.70,54175.46
ec,2021-2022,23308.23,21529.65
lac-bac,2018-2019,218905.46,222106.68
lac-bac,2019-2020,530592.05,529505.26
lac-bac,2020-2021,529142.35,518023.87
lac-bac,2021-2022,529142.35,401957.91
nrcan-rncan,2020-2021,99762.62,94296.76
ps-sp,2017-2018,32259.22,33266.29
ps-sp,2018-2019,15280.85,15475.86
ps-sp,2020-2021,65257.50,63076.44
pwgsc-tpsgc,2017-2018,27134.11,27677.30
statcan,2020-2021,24973.00,25191.46
tbs-sct,2017-2018,158026.82,162262.81
tbs-sct,2018-2019,158026.82,160043.48
tbs-sct,2019-2020,40697.32,40678.75
