owner_org,d_fiscal_year,total
aafc-aac,2017-2018,274848.67740680714
aafc-aac,2018-2019,726954.8351701782
aafc-aac,2019-2020,823902.0828040174
aafc-aac,2020-2021,1449012.9716531178
cbsa-asfc,2017-2018,92096.08030592735
cic,2019-2020,44056.22245989305
cic,2020-2021,263615.1016042781
dfo-mpo,2017-2018,24973
dnd-mdn,2017-2018,368925.50930996716
ec,2017-2018,148030.31
ec,2018-2019,302542.35
ec,2019-2020,39995.15
ec,2020-2021,56605.6975
lac-bac,2018-2019,218905.46362857142
lac-bac,2019-2020,530592.0509142857
lac-bac,2020-2021,529142.3458571428
nrcan-rncan,2020-2021,99762.62000000001
ps-sp,2017-2018,32259.215451237942
ps-sp,2018-2019,15280.851997422678
ps-sp,2020-2021,65257.5
pwgsc-tpsgc,2017-2018,27134.109999999997
statcan,2020-2021,24973
tbs-sct,2017-2018,158026.81992337163
tbs-sct,2018-2019,158026.81992337163
tbs-sct,2019-2020,40697.318007662834
