d_fiscal_year,total,total_constant_2019_dollars
2017-2018,159722485.80,163816242.19
2018-2019,153209560.49,155478497.74
2019-2020,176165792.29,174551329.23
2020-2021,223716784.93,212555004.32
2021-2022,229179001.99,212417844.83
