d_fiscal_year,total,total_constant_2019_dollars
2017-2018,5097001.15,5228735.64
2018-2019,5597524.65,5701172.16
2019-2020,3496730.30,3457701.83
2020-2021,6056021.69,5714087.74
2021-2022,516760.20,386579.74
