d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,51655.13,53180.40
2_professional_services,2017-2018,113324.74,116849.67
2_professional_services,2019-2020,414240.64,410678.45
2_professional_services,2020-2021,1190267.63,1131178.57
2_professional_services,2021-2022,2457845.43,2279745.80
2_professional_services,2022-2023,1425789.49,1279585.08
3_information_technology,2019-2020,101691.93,99370.79
3_information_technology,2020-2021,1507917.75,1434368.96
3_information_technology,2021-2022,2100258.75,1946036.26
3_information_technology,2022-2023,4088822.72,3649886.22
9_human_capital,2021-2022,52441.42,48064.89
