owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2020-2021,24950.40,23664.00
csa-asc,2017-2018,66488.12,68525.37
dfo-mpo,2020-2021,39094.37,37078.73
dfo-mpo,2021-2022,73098.10,69190.57
dnd-mdn,2017-2018,73631.75,75809.94
dnd-mdn,2019-2020,325440.00,323963.31
dnd-mdn,2020-2021,33233.36,31678.78
dnd-mdn,2021-2022,82518.21,77217.33
esdc-edsc,2019-2020,208357.76,203394.53
esdc-edsc,2020-2021,2664532.27,2539541.63
esdc-edsc,2021-2022,4269691.02,3979975.69
feddevontario,2021-2022,61298.63,56656.78
ic,2020-2021,11773.73,11166.70
ic,2021-2022,21707.09,20484.04
infc,2021-2022,50850.00,47925.39
isc-sac,2020-2021,1225.46,1162.28
isc-sac,2021-2022,46814.55,44168.43
nrcan-rncan,2019-2020,3525.59,3441.61
nrcan-rncan,2020-2021,101894.00,97097.33
nrcan-rncan,2021-2022,114603.14,106685.45
pch,2020-2021,25689.25,24364.76
pwgsc-tpsgc,2020-2021,7919.69,7511.37
pwgsc-tpsgc,2021-2022,99678.91,93275.64
rcmp-grc,2017-2018,24860.00,25646.94
wage,2021-2022,44840.25,42442.37
