owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2018-2019,1753821.12,1779566.63
cbsa-asfc,2019-2020,2010720.19,1993751.77
cbsa-asfc,2020-2021,2005226.42,1906309.17
cbsa-asfc,2021-2022,2005226.42,1568617.70
csc-scc,2017-2018,21757193.37,22321089.16
csc-scc,2018-2019,23227911.14,23584017.05
csc-scc,2019-2020,26115912.57,25892643.05
csc-scc,2020-2021,26556310.04,25246205.62
csc-scc,2021-2022,26970371.57,21084599.82
esdc-edsc,2020-2021,4072.50,3844.55
esdc-edsc,2021-2022,6965.11,6561.17
