d_fiscal_year,total,total_constant_2019_dollars
2017-2018,21757193.37,22340941.94
2018-2019,24981732.26,25302664.42
2019-2020,28126632.76,28068441.39
2020-2021,28565608.96,27964066.76
2021-2022,28982563.10,22003858.27
