owner_org,d_fiscal_year,total
csa-asc,2017-2018,101690.08714285714
csa-asc,2018-2019,20977.812857142857
csa-asc,2020-2021,358188.7740419162
dfo-mpo,2017-2018,395871.8045572917
dfo-mpo,2018-2019,11270
dnd-mdn,2017-2018,1974759.2710615674
dnd-mdn,2018-2019,3232484.4868552117
dnd-mdn,2019-2020,3367123.341412263
dnd-mdn,2020-2021,2199680.838466451
ec,2017-2018,701.4262295081967
ec,2018-2019,12947.971863134855
ec,2019-2020,14110.721907356949
ec,2020-2021,11891.425389755012
iaac-aeic,2019-2020,24995.25
nrcan-rncan,2019-2020,79181.93000000001
nrcan-rncan,2020-2021,67305.62999999999
