d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2473022.59,2548058.94
2018-2019,3277680.27,3333781.88
2019-2020,3485411.24,3462787.46
2020-2021,2637066.67,2514361.55
2021-2022,2774353.56,2600736.99
