owner_org,d_fiscal_year,total
aafc-aac,2017-2018,225279.27000000002
aafc-aac,2018-2019,280644
aafc-aac,2019-2020,121044
aafc-aac,2020-2021,210787.5
dfo-mpo,2017-2018,223776.5057591623
dfo-mpo,2018-2019,357431.0442408377
dfo-mpo,2019-2020,350372.41908536584
dfo-mpo,2020-2021,253908.82183568677
dnd-mdn,2017-2018,29623.51
dnd-mdn,2019-2020,69938.23
dnd-mdn,2020-2021,59838.358125
ec,2017-2018,5245.209854014598
ec,2018-2019,5245.209854014598
ec,2019-2020,5259.580291970803
ec,2020-2021,4235
nrcan-rncan,2019-2020,39343.5
pwgsc-tpsgc,2017-2018,919506.0774011299
pwgsc-tpsgc,2018-2019,2346991.0367231634
pwgsc-tpsgc,2019-2020,2353421.149152542
pwgsc-tpsgc,2020-2021,2378596.0367231634
rcmp-grc,2017-2018,140442.7398583387
rcmp-grc,2018-2019,215617.4198583387
rcmp-grc,2019-2020,150281.0653253583
rcmp-grc,2020-2021,163143.70075046903
