d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1543873.31,1588880.77
2018-2019,3144556.21,3204338.95
2019-2020,3089659.94,3062518.88
2020-2021,3054257.28,2905648.48
2021-2022,444578.77,413177.01
2022-2023,817925.45,730244.12
