owner_org,d_fiscal_year,total
csc-scc,2017-2018,19534.69
dnd-mdn,2017-2018,44603.34051724138
dnd-mdn,2018-2019,2604404.9449929628
dnd-mdn,2019-2020,66338.93448979591
dnd-mdn,2020-2021,586171.5355555555
rcmp-grc,2017-2018,2005514.8668194052
rcmp-grc,2018-2019,2230384.4644789216
rcmp-grc,2019-2020,768726.4154599292
rcmp-grc,2020-2021,1188537.4952351607
