d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2459075.13,2522797.81
2018-2019,2459075.13,2497317.38
2019-2020,2516611.42,2495373.80
2020-2021,2487811.73,2365202.48
2021-2022,2998100.20,2345307.73
