owner_org,d_fiscal_year,total
cfia-acia,2017-2018,64423.47
csc-scc,2017-2018,153.8092643051771
csc-scc,2018-2019,136198.1004904632
csc-scc,2019-2020,62340.5602452316
dfo-mpo,2018-2019,427012.33999999997
dfo-mpo,2019-2020,32564.2
dnd-mdn,2017-2018,1558319.2122097993
dnd-mdn,2018-2019,1303323.5405725583
dnd-mdn,2019-2020,587748.7053795224
dnd-mdn,2020-2021,329118.59744535515
ec,2019-2020,5332.1639344262285
ec,2020-2021,64386.786065573775
hc-sc,2017-2018,108236.69860082306
hc-sc,2018-2019,99913.37219753087
isc-sac,2019-2020,16690.77389189189
isc-sac,2020-2021,32321.81610810811
nrc-cnrc,2017-2018,24860
nrc-cnrc,2018-2019,13228.68
nrc-cnrc,2019-2020,27189.72
nrc-cnrc,2020-2021,25223.24
pc,2017-2018,16725.79
pc,2020-2021,417.02954341987464
pwgsc-tpsgc,2018-2019,49584.4
rcmp-grc,2017-2018,144337.50041669945
rcmp-grc,2018-2019,776680.0075833005
rcmp-grc,2019-2020,297127.26118554437
rcmp-grc,2020-2021,974933.1573889455
statcan,2020-2021,21188.68
