d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,98080.81,100832.55
1_facilities_and_construction,2018-2019,110518.42,111845.37
1_facilities_and_construction,2019-2020,12205.99,12200.42
11_defence,2017-2018,1486576.78,1517043.15
11_defence,2018-2019,1054675.37,1068791.67
11_defence,2019-2020,63837.99,63550.82
11_defence,2020-2021,11532.87,10901.00
11_defence,2021-2022,77690.91,70353.79
2_professional_services,2021-2022,2205.23,0.00
3_information_technology,2017-2018,93298.58,94901.20
3_information_technology,2018-2019,736876.23,745657.67
3_information_technology,2019-2020,5402.17,5409.58
3_information_technology,2020-2021,143657.38,139853.94
3_information_technology,2021-2022,23855.77,18520.62
4_medical,2017-2018,24860.00,25520.34
4_medical,2018-2019,17315.83,17550.63
4_medical,2019-2020,51466.91,51407.68
4_medical,2020-2021,57545.06,56837.35
4_medical,2021-2022,103930.86,69476.51
6_industrial_products_and_services,2017-2018,2617436.86,2686839.42
6_industrial_products_and_services,2018-2019,3266891.63,3307344.34
6_industrial_products_and_services,2019-2020,3268793.31,3262780.27
6_industrial_products_and_services,2020-2021,3615656.93,3540761.56
6_industrial_products_and_services,2021-2022,1977040.15,1044946.92
9_human_capital,2017-2018,153.81,156.45
9_human_capital,2018-2019,18713.46,18952.27
9_human_capital,2019-2020,37221.89,37151.82
9_human_capital,2020-2021,22547.44,22251.19
9_human_capital,2021-2022,15173.10,13770.92
