d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_other,2017-2018,93298.58,95869.62
it_other,2018-2019,736876.23,753289.68
it_other,2019-2020,5402.17,5273.49
it_other,2020-2021,143657.38,137028.11
it_other,2021-2022,23855.77,22364.75
