d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,970374.4231378763
1_facilities_and_construction,2018-2019,162172.16386687796
1_facilities_and_construction,2019-2020,250578.03805496826
1_facilities_and_construction,2020-2021,282286.98731501057
2_professional_services,2019-2020,50282.4
2_professional_services,2020-2021,101313.15000000001
3_information_technology,2018-2019,840089.8601461379
3_information_technology,2019-2020,1354506.1181210857
3_information_technology,2020-2021,1350805.2817327767
