d_fiscal_year,total,total_constant_2019_dollars
2017-2018,970374.42,996385.82
2018-2019,1002262.02,1016126.43
2019-2020,1655366.56,1651994.25
2020-2021,1734405.42,1695349.97
2021-2022,501236.80,363113.54
