owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,254479.90,260938.85
dfo-mpo,2018-2019,74100.25,75645.23
dfo-mpo,2019-2020,271085.61,267759.05
dfo-mpo,2020-2021,108087.06,102009.58
dfo-mpo,2021-2022,159416.61,145263.23
ec,2017-2018,329380.87,337834.43
ec,2018-2019,574741.54,581598.05
ec,2019-2020,153232.45,149701.46
ec,2020-2021,114051.85,107638.20
ec,2021-2022,232844.79,210904.43
nrcan-rncan,2018-2019,24654.85,24897.43
nrcan-rncan,2019-2020,11166.50,10896.26
nrcan-rncan,2020-2021,16507.10,15543.38
pc,2019-2020,75211.34,73962.25
pc,2020-2021,176003.06,166688.03
pc,2021-2022,931936.06,865916.92
polar-polaire,2019-2020,19875.00,19394.01
polar-polaire,2021-2022,22391.25,20284.28
