owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,835.57,842.69
aafc-aac,2019-2020,76245.65,75637.07
cas-satj,2019-2020,64744.19,63432.02
cas-satj,2020-2021,6980.61,6642.22
cas-satj,2021-2022,14252.09,13477.03
cbsa-asfc,2021-2022,22148.00,20710.18
cfia-acia,2020-2021,16611.00,15974.19
cgc-ccg,2019-2020,10657.06,10644.20
cgc-ccg,2020-2021,30532.18,29138.09
cic,2017-2018,5314.42,5461.94
cic,2018-2019,15434.94,15733.80
cic,2019-2020,7090.66,7077.47
cic,2021-2022,167.72,152.50
cihr-irsc,2017-2018,2576.38,2647.38
cihr-irsc,2018-2019,14011.86,14267.98
cihr-irsc,2019-2020,5359.43,5316.42
cihr-irsc,2020-2021,4905.49,4678.93
cnsc-ccsn,2020-2021,9822.27,9333.15
cnsc-ccsn,2021-2022,24321.81,22983.87
cra-arc,2020-2021,5385.92,5108.23
cra-arc,2021-2022,16456.98,15542.48
csa-asc,2018-2019,8277.69,8382.15
csa-asc,2019-2020,30016.88,29851.27
csa-asc,2020-2021,27812.13,26390.94
csa-asc,2021-2022,8437.08,7832.81
csps-efpc,2021-2022,16120.08,14657.52
cta-otc,2019-2020,4067.23,3990.37
cta-otc,2020-2021,24536.41,23418.23
cta-otc,2021-2022,19020.98,18026.19
dfatd-maecd,2018-2019,6618.88,6706.54
dfatd-maecd,2019-2020,5707.09,5715.09
dfatd-maecd,2020-2021,22148.00,20872.17
dfatd-maecd,2021-2022,21491.59,19541.67
dfo-mpo,2020-2021,13071.66,12397.71
dnd-mdn,2017-2018,125705.23,129453.62
dnd-mdn,2018-2019,111877.33,113393.11
dnd-mdn,2019-2020,63273.84,62370.25
dnd-mdn,2020-2021,92806.78,88352.87
dnd-mdn,2021-2022,166151.78,154784.06
ec,2017-2018,22360.12,22985.75
ec,2021-2022,35382.04,32269.97
esdc-edsc,2019-2020,122.51,119.60
esdc-edsc,2020-2021,44717.74,42632.75
esdc-edsc,2021-2022,21984.07,20407.27
hc-sc,2017-2018,31060.30,32046.89
ic,2020-2021,5784.42,5486.19
ic,2021-2022,21635.25,20398.65
jus,2021-2022,14695.23,13715.10
nrcan-rncan,2017-2018,13098.71,13459.67
pc,2017-2018,11449.90,11765.43
pc,2018-2019,32014.75,32287.78
pch,2019-2020,24529.97,23945.65
pch,2020-2021,37182.61,35388.54
pch,2021-2022,110338.65,103250.61
pco-bcp,2021-2022,2650.34,2409.88
phac-aspc,2020-2021,23385.55,22281.47
pwgsc-tpsgc,2017-2018,77501.12,79811.25
pwgsc-tpsgc,2018-2019,90378.52,92152.88
pwgsc-tpsgc,2019-2020,100487.05,99575.57
pwgsc-tpsgc,2020-2021,100546.63,95887.73
pwgsc-tpsgc,2021-2022,59435.64,55613.60
rcmp-grc,2017-2018,27430.09,28267.44
rcmp-grc,2018-2019,14394.94,14517.70
rcmp-grc,2019-2020,44558.82,43835.93
rcmp-grc,2020-2021,13211.26,12530.11
rcmp-grc,2021-2022,32819.35,30462.17
ssc-spc,2017-2018,52209.81,53902.86
ssc-spc,2018-2019,61583.58,62585.71
ssc-spc,2019-2020,868632.38,859355.87
ssc-spc,2020-2021,245596.11,231761.36
ssc-spc,2021-2022,52370.48,48862.18
tc,2019-2020,64635.61,63095.94
tc,2020-2021,87295.84,83225.63
vac-acc,2019-2020,20269.56,19869.68
