d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2019-2020,4511.41,4408.44
1_facilities_and_construction,2020-2021,22631.03,21595.83
1_facilities_and_construction,2021-2022,10756.52,9966.24
1_facilities_and_construction,2022-2023,13381.59,11878.31
10_office_management,2018-2019,48608.54,49062.62
10_office_management,2019-2020,25079.36,24506.92
11_defence,2017-2018,125705.23,129514.20
11_defence,2018-2019,63268.79,64433.37
11_defence,2019-2020,38194.48,37880.57
11_defence,2020-2021,87348.74,83107.30
11_defence,2021-2022,161540.68,149431.89
11_defence,2022-2023,83895.17,75154.22
2_professional_services,2019-2020,20269.56,19882.64
3_information_technology,2017-2018,243000.86,250452.08
3_information_technology,2018-2019,243550.72,247687.85
3_information_technology,2019-2020,1302343.14,1287499.87
3_information_technology,2020-2021,740020.47,701442.42
3_information_technology,2021-2022,466895.39,432544.44
3_information_technology,2022-2023,1146366.43,1023207.10
4_medical,2020-2021,23385.55,22173.53
6_industrial_products_and_services,2020-2021,22069.04,21140.58
6_industrial_products_and_services,2021-2022,20886.01,19405.91
6_industrial_products_and_services,2022-2023,5326.33,4811.09
