owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,74911.50,77105.70
aafc-aac,2018-2019,33119.50,33471.16
aafc-aac,2019-2020,71747.03,70681.89
aafc-aac,2020-2021,32776.30,31013.06
aafc-aac,2021-2022,184072.28,171108.14
aafc-aac,2022-2023,128950.09,114828.46
casdo-ocena,2022-2023,29482.61,26177.88
cfia-acia,2017-2018,601.13,618.30
cfia-acia,2018-2019,54853.04,55904.20
cfia-acia,2019-2020,55003.33,54564.57
csps-efpc,2021-2022,10379.69,9383.07
csps-efpc,2022-2023,9740.94,8798.64
dfatd-maecd,2018-2019,18270.80,18599.58
dfatd-maecd,2019-2020,11200.00,10944.36
dfo-mpo,2017-2018,93339.87,96005.51
dfo-mpo,2018-2019,333551.14,338500.62
dfo-mpo,2019-2020,1017816.75,997253.56
dfo-mpo,2020-2021,468959.56,443364.10
dfo-mpo,2021-2022,335622.88,306590.29
dfo-mpo,2022-2023,340941.31,302124.26
dnd-mdn,2017-2018,9901.02,10183.78
dnd-mdn,2018-2019,182169.08,185430.92
dnd-mdn,2019-2020,307684.94,304778.40
dnd-mdn,2020-2021,330853.65,314852.43
dnd-mdn,2021-2022,332641.27,309427.67
dnd-mdn,2022-2023,94921.05,85438.16
ec,2017-2018,52927.83,54471.46
ec,2018-2019,79541.61,80694.62
ec,2019-2020,43608.89,42918.59
ec,2020-2021,118414.84,111953.90
ec,2021-2022,43019.81,39346.34
ec,2022-2023,42289.27,37560.80
hc-sc,2020-2021,55001.43,52209.04
hc-sc,2021-2022,4194.27,3899.52
hc-sc,2022-2023,4194.27,3753.05
nrc-cnrc,2017-2018,0.00,0.00
nrc-cnrc,2018-2019,186516.39,188954.47
nrc-cnrc,2019-2020,417573.53,414148.44
nrc-cnrc,2020-2021,439772.73,418804.67
nrc-cnrc,2021-2022,492586.07,455846.88
nrc-cnrc,2022-2023,452691.60,405383.57
nrcan-rncan,2017-2018,160902.20,165510.23
nrcan-rncan,2018-2019,267970.42,270815.93
nrcan-rncan,2019-2020,275689.48,272212.15
nrcan-rncan,2020-2021,289163.73,274371.36
nrcan-rncan,2021-2022,67895.16,61376.14
nrcan-rncan,2022-2023,99941.70,89207.60
pc,2019-2020,100603.12,98306.84
pc,2020-2021,94042.47,88836.09
pc,2021-2022,137636.68,126406.37
pc,2022-2023,152304.23,135375.97
pwgsc-tpsgc,2020-2021,97800.04,92622.00
rcmp-grc,2018-2019,520234.43,533019.68
tc,2017-2018,126495.85,130410.26
tc,2019-2020,12924.50,12629.50
tc,2020-2021,93676.73,89046.14
tc,2021-2022,160177.99,148921.58
