owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2018-2019,95326.37,96808.84
aandc-aadnc,2019-2020,96184.95,95373.25
cfia-acia,2017-2018,91267.08,93632.11
cfia-acia,2018-2019,26044.98,26450.02
cfia-acia,2019-2020,72969.78,72261.44
cic,2017-2018,232300.72,238320.39
cic,2018-2019,260691.97,264746.12
cic,2019-2020,243679.08,241622.68
cra-arc,2019-2020,180622.27,177395.78
cra-arc,2020-2021,366261.83,348194.24
cra-arc,2021-2022,183632.64,172982.83
csa-asc,2017-2018,67736.58,69490.66
csa-asc,2018-2019,32594.05,33100.77
csa-asc,2019-2020,32875.19,32591.62
csa-asc,2020-2021,117711.62,111921.62
dfatd-maecd,2017-2018,334073.57,342730.51
dfatd-maecd,2018-2019,618346.98,627459.69
dfatd-maecd,2019-2020,860393.17,852948.28
dfatd-maecd,2020-2021,910847.30,865330.21
dfatd-maecd,2021-2022,1117809.85,865067.52
dnd-mdn,2017-2018,12265.56,12564.33
dnd-mdn,2018-2019,17615.38,17895.95
dnd-mdn,2019-2020,2719.06,2728.73
pch,2017-2018,90000.83,92349.20
pch,2018-2019,72154.43,73263.75
pch,2019-2020,46533.96,45881.10
pch,2020-2021,18240.55,17340.75
pch,2021-2022,18240.55,14268.94
