d_fiscal_year,total,total_constant_2019_dollars
2017-2018,5240345.47,5370200.71
2018-2019,7875515.86,7993461.36
2019-2020,4087884.43,4012852.92
2020-2021,6444829.42,6125691.51
2021-2022,1711998.82,1296889.04
