d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,296483.26,305647.88
1_facilities_and_construction,2018-2019,421428.18,429419.77
1_facilities_and_construction,2019-2020,827228.16,819724.45
1_facilities_and_construction,2020-2021,929546.75,885396.53
1_facilities_and_construction,2021-2022,951641.13,884765.18
1_facilities_and_construction,2022-2023,951641.13,851532.48
2_professional_services,2017-2018,208152.24,214586.45
2_professional_services,2018-2019,208152.24,212141.09
2_professional_services,2019-2020,253519.84,251046.79
2_professional_services,2020-2021,107572.52,102443.54
2_professional_services,2021-2022,166577.12,154779.77
2_professional_services,2022-2023,171861.12,153782.05
