owner_org,d_fiscal_year,total,total_constant_2019_dollars
dnd-mdn,2017-2018,23428.81,24147.08
pc,2017-2018,3770504.10,3885511.13
pc,2018-2019,2283319.28,2326771.65
pc,2019-2020,2286598.82,2266559.34
pc,2020-2021,1593008.38,1518798.24
pc,2021-2022,1673281.51,1565791.65
pwgsc-tpsgc,2017-2018,1353366.66,1394995.39
pwgsc-tpsgc,2018-2019,746248.06,760375.43
pwgsc-tpsgc,2019-2020,672399.12,661611.43
pwgsc-tpsgc,2020-2021,304820.14,290531.54
pwgsc-tpsgc,2021-2022,152794.00,142988.90
tc,2017-2018,24560.55,25311.57
