d_fiscal_year,total,total_constant_2019_dollars
2017-2018,5159925.08,5295215.04
2018-2019,3029567.35,3067316.88
2019-2020,2958997.94,2952865.98
2020-2021,1897828.52,1854496.17
2021-2022,1826075.51,1387259.24
