owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,4319.67,4374.24
aafc-aac,2019-2020,10470.20,10386.68
aafc-aac,2020-2021,15124.09,14418.60
aafc-aac,2021-2022,6496.85,6131.84
csa-asc,2020-2021,1240.24,1168.65
csa-asc,2021-2022,10059.76,9352.81
csc-scc,2017-2018,195412.92,201453.34
csc-scc,2018-2019,81912.81,83976.70
csc-scc,2019-2020,71566.29,71221.42
csc-scc,2020-2021,79557.92,75967.87
csc-scc,2021-2022,132755.44,123397.91
csc-scc,2022-2023,105980.44,94831.74
dnd-mdn,2017-2018,830421.83,856361.83
dnd-mdn,2018-2019,659778.51,672607.87
dnd-mdn,2019-2020,529756.44,526583.90
dnd-mdn,2020-2021,885353.70,838793.51
dnd-mdn,2021-2022,304312.26,285772.39
dnd-mdn,2022-2023,283890.28,254859.55
ec,2017-2018,29952.06,30877.91
ec,2018-2019,29927.53,30499.48
ec,2019-2020,29472.88,29222.71
ec,2020-2021,31835.04,30317.17
ec,2021-2022,30705.04,28532.67
ec,2022-2023,31949.53,28567.35
ic,2019-2020,42050.58,41591.10
ic,2020-2021,15453.82,14744.86
ic,2021-2022,30560.83,28362.47
ic,2022-2023,33497.61,29973.80
nrcan-rncan,2019-2020,3851.03,3775.63
nrcan-rncan,2020-2021,11245.02,10708.86
nrcan-rncan,2021-2022,7517.22,7061.60
pc,2017-2018,2318.61,2388.92
pc,2018-2019,6813.02,6931.32
pc,2019-2020,8768.87,8698.92
pc,2020-2021,6426.30,6116.40
pc,2021-2022,1758.88,1662.15
pwgsc-tpsgc,2018-2019,217932.72,221967.29
pwgsc-tpsgc,2019-2020,237391.00,235497.34
pwgsc-tpsgc,2020-2021,236742.39,225454.68
pwgsc-tpsgc,2021-2022,236742.39,220105.48
rcmp-grc,2017-2018,115901.43,119484.07
rcmp-grc,2018-2019,115901.43,118122.47
rcmp-grc,2019-2020,87323.00,87055.47
