d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,976275.33,1006552.90
1_facilities_and_construction,2018-2019,1026870.54,1045685.19
1_facilities_and_construction,2019-2020,924585.68,918575.11
1_facilities_and_construction,2020-2021,1161541.55,1105379.50
1_facilities_and_construction,2021-2022,597612.62,562032.14
10_office_management,2017-2018,197731.52,203789.76
10_office_management,2018-2019,85395.49,87448.68
10_office_management,2019-2020,75058.51,74698.95
10_office_management,2020-2021,80721.99,77241.30
10_office_management,2021-2022,132755.44,124199.50
2_professional_services,2018-2019,4319.67,4370.34
2_professional_services,2019-2020,10470.20,10386.18
2_professional_services,2020-2021,16364.33,15615.61
2_professional_services,2021-2022,16556.60,15585.43
6_industrial_products_and_services,2020-2021,10366.65,9969.23
