owner_org,d_fiscal_year,total,total_constant_2019_dollars
csc-scc,2018-2019,14345.26,14728.23
csc-scc,2021-2022,140408.59,129424.33
csc-scc,2022-2023,214431.52,191874.23
dfo-mpo,2021-2022,85812.50,78850.53
dfo-mpo,2022-2023,32674.69,29066.30
dnd-mdn,2017-2018,282916.70,291018.47
dnd-mdn,2018-2019,1153916.56,1176029.22
dnd-mdn,2019-2020,1157077.97,1147847.99
dnd-mdn,2020-2021,897841.92,857605.69
dnd-mdn,2022-2023,295936.21,263304.72
ec,2017-2018,6384.92,6570.02
ec,2018-2019,13955.08,14222.50
ec,2020-2021,11682.69,11144.05
ec,2021-2022,14073.21,13084.22
ec,2022-2023,14073.21,12592.77
nrc-cnrc,2022-2023,852680.72,768274.26
pc,2017-2018,89941.50,92575.55
pc,2018-2019,20010.00,20196.93
pc,2020-2021,2215.77,2087.86
pc,2021-2022,14704.63,13671.27
pc,2022-2023,15660.19,14003.38
rcmp-grc,2017-2018,60316.17,62180.61
rcmp-grc,2018-2019,25283.22,25920.26
