d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2021-2022,3358.40,3035.94
2_professional_services,2022-2023,18295.74,16371.10
3_information_technology,2018-2019,290507.79,296074.83
3_information_technology,2019-2020,291303.70,288979.98
3_information_technology,2020-2021,290507.79,276656.58
3_information_technology,2021-2022,753276.92,696791.39
3_information_technology,2022-2023,985613.69,881931.26
5_transportation_and_logistics,2019-2020,199.71,195.15
5_transportation_and_logistics,2020-2021,72894.95,69419.37
5_transportation_and_logistics,2021-2022,72894.95,67772.31
