d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,12710.81,12819.21
10_office_management,2019-2020,400776.16,391229.37
10_office_management,2020-2021,1917317.94,1828465.84
11_defence,2017-2018,12156167.78,12512354.48
11_defence,2018-2019,25060198.14,25431674.60
11_defence,2019-2020,5410524.32,5353743.94
11_defence,2020-2021,9661917.33,9204120.07
11_defence,2021-2022,9910442.80,9062386.99
3_information_technology,2017-2018,14570871.17,15007241.28
3_information_technology,2018-2019,15553729.66,15807467.28
3_information_technology,2019-2020,17497010.61,17327181.00
3_information_technology,2020-2021,30106867.58,28695854.96
3_information_technology,2021-2022,30714636.72,28719714.16
6_industrial_products_and_services,2017-2018,623369.75,641157.17
6_industrial_products_and_services,2018-2019,168874.02,171309.89
6_industrial_products_and_services,2019-2020,349004.77,346664.76
6_industrial_products_and_services,2020-2021,37687.62,35906.51
