owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2021-2022,10197.35,9280.48
atssc-scdata,2020-2021,24147.17,23046.06
atssc-scdata,2021-2022,34029.79,31638.37
atssc-scdata,2022-2023,34029.79,30450.00
ccohs-cchst,2020-2021,31466.89,29884.89
cgc-ccg,2019-2020,62586.72,61643.22
cgc-ccg,2020-2021,73323.43,69090.89
cgc-ccg,2021-2022,123240.35,113819.90
cgc-ccg,2022-2023,199397.34,178040.05
chrc-ccdp,2021-2022,36914.01,34677.76
cpc-cpp,2017-2018,207004.70,212916.44
cpc-cpp,2018-2019,59887.74,61264.78
cpc-cpp,2019-2020,121215.03,119231.80
cpc-cpp,2020-2021,58870.47,55610.78
cpc-cpp,2021-2022,126490.45,119094.01
cpc-cpp,2022-2023,143701.42,127255.62
cta-otc,2019-2020,3064.56,2994.61
cta-otc,2020-2021,26014.20,24741.85
cta-otc,2021-2022,48903.36,45626.01
cta-otc,2022-2023,1320.84,1168.87
dfatd-maecd,2017-2018,271469.12,279221.86
dfo-mpo,2017-2018,218893.50,225349.07
dfo-mpo,2020-2021,69947.91,65910.22
dfo-mpo,2021-2022,2613.13,2362.23
dfo-mpo,2022-2023,7431.09,6712.24
dnd-mdn,2017-2018,12710062.88,13090083.33
dnd-mdn,2018-2019,25159597.50,25552196.15
dnd-mdn,2019-2020,6090640.26,6023650.41
dnd-mdn,2020-2021,9673733.74,9178649.73
dnd-mdn,2021-2022,10031145.57,9117350.83
dnd-mdn,2022-2023,15541512.94,13826547.58
ec,2020-2021,65705.64,62986.04
ec,2021-2022,39878.22,36978.80
ec,2022-2023,71681.50,63797.49
elections,2021-2022,15147.77,14045.55
esdc-edsc,2019-2020,11968.90,11840.41
ic,2020-2021,23893.02,22553.78
ijc-cmi,2019-2020,18018.98,17875.24
ijc-cmi,2020-2021,18012.20,17153.39
ijc-cmi,2022-2023,20444.92,18253.20
infc,2022-2023,6732.36,5957.77
irb-cisr,2019-2020,219948.23,217445.76
mgerc-ceegm,2020-2021,3463.96,3264.00
mgerc-ceegm,2021-2022,20068.96,18658.63
mpcc-cppm,2017-2018,18876.24,19459.72
mpcc-cppm,2018-2019,18876.24,19237.97
mpcc-cppm,2019-2020,10836.42,10749.98
mpcc-cppm,2021-2022,3958.61,3622.12
mpcc-cppm,2022-2023,8810.32,7883.51
nrc-cnrc,2019-2020,15839.30,15666.68
nrc-cnrc,2021-2022,6135.34,5583.70
nrc-cnrc,2022-2023,68732.80,60999.48
nrcan-rncan,2018-2019,15142.00,15333.46
nrcan-rncan,2022-2023,202216.89,179712.35
pco-bcp,2018-2019,13883.07,14078.44
phac-aspc,2018-2019,4819.75,4882.76
phac-aspc,2019-2020,5777.90,5777.48
pmprb-cepmb,2017-2018,4731.04,4877.29
pmprb-cepmb,2018-2019,4731.04,4821.71
pmprb-cepmb,2019-2020,3953.34,3933.54
psic-ispc,2020-2021,169001.59,159612.53
psic-ispc,2021-2022,93928.17,85485.02
rcmp-grc,2017-2018,1288287.61,1326498.40
rcmp-grc,2018-2019,3475848.18,3511416.33
rcmp-grc,2019-2020,389409.86,380521.52
rcmp-grc,2020-2021,9777841.88,9318765.32
rcmp-grc,2021-2022,2193406.87,2021779.76
rcmp-grc,2022-2023,1670434.41,1492407.73
ssc-spc,2017-2018,12631083.60,13017598.74
ssc-spc,2018-2019,12042727.09,12273661.23
ssc-spc,2019-2020,16704056.37,16551008.91
ssc-spc,2020-2021,21708368.37,20662287.29
ssc-spc,2021-2022,27963682.94,25995317.16
ssc-spc,2022-2023,31667405.72,28321014.65
