d_fiscal_year,total,total_constant_2019_dollars
2017-2018,28208953.58,29083053.04
2018-2019,26535598.57,27037966.83
2019-2020,19191853.83,19045147.90
2020-2021,18633498.44,17725445.51
2021-2022,19761224.72,18347955.07
2022-2023,18018919.55,16130089.14
