d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,703289.0419065194
1_facilities_and_construction,2018-2019,861478.8676072904
1_facilities_and_construction,2019-2020,634649.1217447739
1_facilities_and_construction,2020-2021,789584.513788203
10_office_management,2017-2018,212105.52281877317
10_office_management,2018-2019,115339.67023809523
10_office_management,2019-2020,107603.5738095238
10_office_management,2020-2021,82274.7369047619
2_professional_services,2017-2018,6040053.370345097
2_professional_services,2018-2019,7104770.602269275
2_professional_services,2019-2020,6298016.760994157
2_professional_services,2020-2021,6365419.413807297
3_information_technology,2017-2018,17686993.537432965
3_information_technology,2018-2019,14813075.122148862
3_information_technology,2019-2020,10221305.508888405
3_information_technology,2020-2021,9877560.265145566
4_medical,2017-2018,16611.23266070475
4_medical,2018-2019,7020.2062246927735
4_medical,2019-2020,40612.4367108446
4_medical,2020-2021,89381.17644999464
5_transportation_and_logistics,2017-2018,11248.859999999999
5_transportation_and_logistics,2018-2019,17057.609999999997
6_industrial_products_and_services,2017-2018,100756.62715789024
6_industrial_products_and_services,2018-2019,98884.83739837399
6_industrial_products_and_services,2019-2020,141561.81674796747
6_industrial_products_and_services,2020-2021,7552.442080618893
7_travel,2017-2018,162776.38571793563
7_travel,2018-2019,84245.87428206438
8_security_and_protection,2017-2018,458878.07719144155
8_security_and_protection,2018-2019,106212.41221388368
8_security_and_protection,2019-2020,17607.07317073171
9_human_capital,2017-2018,2134657.656919369
9_human_capital,2018-2019,2585556.1649524826
9_human_capital,2019-2020,1358270.003153114
9_human_capital,2020-2021,1221067.3726883323
NA,2017-2018,684580.3573664
NA,2018-2019,694539.8744870877
NA,2019-2020,391148.5956481481
NA,2020-2021,11534.495381390823
