owner_org,d_fiscal_year,total,total_constant_2019_dollars
dnd-mdn,2017-2018,2861920.45,2937337.60
dnd-mdn,2018-2019,8941154.46,9111253.21
dnd-mdn,2019-2020,3080481.05,3038459.17
dnd-mdn,2020-2021,312687.96,296829.09
dnd-mdn,2021-2022,1356843.98,1267083.24
nrc-cnrc,2017-2018,12345.25,12661.60
pwgsc-tpsgc,2017-2018,2101769.91,2156233.64
pwgsc-tpsgc,2018-2019,2101769.91,2134455.54
pwgsc-tpsgc,2019-2020,1583525.27,1578421.04
pwgsc-tpsgc,2020-2021,2804216.87,2671514.23
pwgsc-tpsgc,2021-2022,6480634.34,6015115.19
