owner_org,d_fiscal_year,total
dnd-mdn,2017-2018,1857548.20
dnd-mdn,2018-2019,1416274.45
dnd-mdn,2019-2020,719068.62
dnd-mdn,2020-2021,312687.96
nrc-cnrc,2017-2018,12345.25
pwgsc-tpsgc,2017-2018,2101769.91
pwgsc-tpsgc,2018-2019,2101769.91
pwgsc-tpsgc,2019-2020,1583525.27
pwgsc-tpsgc,2020-2021,2804216.87
