owner_org,d_fiscal_year,total,total_constant_2019_dollars
cer-rec,2017-2018,854.77,877.31
cic,2017-2018,40629.80,41682.65
cihr-irsc,2017-2018,98788.00,101131.93
cihr-irsc,2018-2019,22600.00,22901.89
cihr-irsc,2019-2020,59406.16,58904.83
cihr-irsc,2020-2021,59243.84,56321.36
cihr-irsc,2021-2022,62150.00,57702.86
oag-bvg,2017-2018,0.00,0.00
oag-bvg,2018-2019,0.00,0.00
osfi-bsif,2020-2021,49390.06,46698.42
osfi-bsif,2021-2022,148986.55,138325.82
pwgsc-tpsgc,2019-2020,309377.28,304749.98
pwgsc-tpsgc,2020-2021,1011784.99,960183.82
pwgsc-tpsgc,2021-2022,1739833.46,1614765.48
tc,2018-2019,51767.32,52379.59
tc,2019-2020,19827.09,19659.77
tc,2020-2021,15601.64,14869.78
wage,2019-2020,39000.00,38839.47
