d_fiscal_year,total,total_constant_2019_dollars
2017-2018,14014728.93,14377135.78
2018-2019,13814155.97,14028287.26
2019-2020,15437378.98,15288697.43
2020-2021,13422397.59,12747163.02
2021-2022,15595413.72,11812258.23
