d_most_recent_category,total,percentage
11_defence,5092948.06,0.5006
3_information_technology,2805455.46,0.2758
10_office_management,1011585.01,0.0994
1_facilities_and_construction,601755.73,0.0592
6_industrial_products_and_services,575094.25,0.0565
2_professional_services,61656.01,0.0061
4_medical,24558.25,0.0024
