d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,1895224.28005081
1_facilities_and_construction,2018-2019,1832155.378800079
1_facilities_and_construction,2019-2020,1381925.3411491106
1_facilities_and_construction,2020-2021,1420598.7374336284
