d_most_recent_category,total,percentage
1_facilities_and_construction,67755993.4932327,0.8082791920625028
2_professional_services,8326948.580387963,0.09933437507006981
3_information_technology,4630223.687744228,0.05523516472048129
5_transportation_and_logistics,2135822.299651568,0.025478789901056776
6_industrial_products_and_services,925655.38,0.011042388194771819
9_human_capital,26572,3.169844257929736e-4
10_office_management,26246.85,3.1310562532456377e-4
