owner_org,d_fiscal_year,total,total_constant_2019_dollars
ced-dec,2018-2019,36792.00,37154.00
chrc-ccdp,2017-2018,35686.81,36528.02
chrc-ccdp,2018-2019,36640.25,37000.75
chrc-ccdp,2019-2020,80498.38,78550.28
chrc-ccdp,2020-2021,45707.28,43038.80
chrc-ccdp,2021-2022,79906.35,74188.65
dnd-mdn,2018-2019,15956.13,16113.12
dnd-mdn,2019-2020,8547.92,8578.32
mpcc-cppm,2021-2022,28887.60,26591.97
oag-bvg,2017-2018,523722.98,537771.84
oag-bvg,2018-2019,264142.63,268944.29
oag-bvg,2019-2020,676095.72,669474.33
oag-bvg,2020-2021,870970.40,825957.82
oag-bvg,2021-2022,1736053.23,1616294.92
ocol-clo,2017-2018,58481.20,59882.59
ocol-clo,2018-2019,17488.54,17761.06
osfi-bsif,2021-2022,30257.24,27665.90
