owner_org,d_fiscal_year,total
aandc-aadnc,2020-2021,78046.09
csc-scc,2020-2021,22123.14
dfatd-maecd,2019-2020,40342.47
dfo-mpo,2018-2019,10871.77
dnd-mdn,2017-2018,26211.00
dnd-mdn,2019-2020,78206.94
dnd-mdn,2020-2021,42432.64
ec,2017-2018,21000.01
ec,2018-2019,12913.26
ec,2019-2020,12018.78
ec,2020-2021,168876.67
nrcan-rncan,2017-2018,5383333.53
nrcan-rncan,2018-2019,4750123.45
nrcan-rncan,2019-2020,3721993.28
nrcan-rncan,2020-2021,3573769.54
pc,2017-2018,382907.94
pc,2018-2019,162947.80
pc,2019-2020,119206.96
pwgsc-tpsgc,2020-2021,92516.07
rcmp-grc,2020-2021,14516.42
statcan,2017-2018,12282.82
tc,2018-2019,1200622.50
