d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2049120.84,2095867.14
2018-2019,4587722.13,4647224.71
2019-2020,6561960.89,6548969.56
2020-2021,7495948.22,7296306.00
2021-2022,11760555.83,8546970.88
