owner_org,d_fiscal_year,total
cic,2020-2021,284986
crtc,2017-2018,25000
dfo-mpo,2017-2018,10819.75
ec,2018-2019,218516.64390243898
ec,2019-2020,101454.15609756096
elections,2017-2018,1347573.2846872557
elections,2018-2019,1636826.5546872558
elections,2019-2020,1229446.1170836592
elections,2020-2021,923764.159010946
ic,2017-2018,24961.7
nrcan-rncan,2017-2018,40475.20137524558
nrcan-rncan,2018-2019,13528.697445972495
opc-cpvp,2018-2019,24577.500000000004
ps-sp,2017-2018,1113596.9032328832
ps-sp,2018-2019,1113596.9032328832
ps-sp,2019-2020,351626.72064777324
pwgsc-tpsgc,2017-2018,46838.50000000001
pwgsc-tpsgc,2018-2019,145125.90000000002
pwgsc-tpsgc,2019-2020,37143.51851851852
pwgsc-tpsgc,2020-2021,47606.48148148148
rcmp-grc,2018-2019,76840
