d_most_recent_category,d_fiscal_year,total
2_professional_services,2017-2018,2609265.3392953845
2_professional_services,2018-2019,3229012.1992685506
2_professional_services,2019-2020,1719670.512347512
2_professional_services,2020-2021,1256356.6404924276
