d_fiscal_year,total,total_constant_2019_dollars
2017-2018,3661591.26,3781134.46
2018-2019,1508070.16,1539588.16
2019-2020,627600.13,624692.55
2020-2021,1153402.86,1103841.06
2021-2022,1653455.59,1535250.78
