owner_org,d_fiscal_year,total
dnd-mdn,2017-2018,284760
dnd-mdn,2018-2019,751701.5590909091
dnd-mdn,2019-2020,2509449.9580596667
dnd-mdn,2020-2021,2975724.1328494246
pc,2017-2018,832624.1730066023
pc,2018-2019,832624.1730066023
pc,2019-2020,834905.3351244286
pc,2020-2021,417452.6675622143
