d_fiscal_year,total,total_constant_2019_dollars
2017-2018,825146.77,846491.42
2018-2019,809085.40,821667.87
2019-2020,811302.07,804455.51
2020-2021,809085.40,769173.44
2021-2022,809085.40,751191.29
