d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1082899.96,1116088.48
2018-2019,2510771.61,2553966.55
2019-2020,2096745.31,2080063.88
2020-2021,12571824.95,11975753.06
2021-2022,12064968.26,11256151.90
2022-2023,466651.57,416274.45
