owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,21572.83,22255.72
dfo-mpo,2018-2019,20879.64,21349.02
dfo-mpo,2019-2020,113346.63,111401.90
dfo-mpo,2020-2021,58719.40,55691.93
dfo-mpo,2021-2022,235798.76,220790.39
dnd-mdn,2017-2018,962241.07,991248.61
dnd-mdn,2018-2019,2311776.72,2349367.76
dnd-mdn,2019-2020,1709173.61,1695783.15
dnd-mdn,2021-2022,23479.27,21419.35
ec,2017-2018,6636.69,6846.78
nrcan-rncan,2018-2019,23399.83,23997.00
pc,2017-2018,12491.01,12925.07
pc,2021-2022,18196.78,17027.84
phac-aspc,2020-2021,12320236.52,11752000.22
phac-aspc,2021-2022,11331793.48,10644997.54
rcmp-grc,2017-2018,61274.65,63164.89
rcmp-grc,2018-2019,122620.27,124608.00
rcmp-grc,2019-2020,260701.49,259512.31
rcmp-grc,2020-2021,182541.82,173551.22
rcmp-grc,2021-2022,453835.07,424224.17
tc,2017-2018,18683.70,19207.95
tc,2018-2019,32095.14,32508.80
tc,2019-2020,13523.58,13267.24
tc,2020-2021,10327.21,9865.81
tc,2021-2022,1864.91,1695.71
