owner_org,d_fiscal_year,total
dnd-mdn,2017-2018,32028391.21887287
dnd-mdn,2018-2019,32028391.21887287
dnd-mdn,2019-2020,32116140.235910878
dnd-mdn,2020-2021,32028391.21887287
elections,2019-2020,46679.86
pc,2018-2019,50750
ppsc-sppc,2019-2020,20012.3
pwgsc-tpsgc,2017-2018,32481
pwgsc-tpsgc,2018-2019,37821.90560154739
pwgsc-tpsgc,2019-2020,767.6843984526113
pwgsc-tpsgc,2020-2021,33270.46
rcmp-grc,2017-2018,231655.64153769347
rcmp-grc,2018-2019,231655.64153769347
rcmp-grc,2019-2020,232290.3145282077
rcmp-grc,2020-2021,231655.64153769347
