d_fiscal_year,total,total_constant_2019_dollars
2017-2018,16322051.66,16745007.12
2018-2019,16378142.57,16632632.44
2019-2020,16401659.47,16263455.93
2020-2021,16322841.12,15517612.44
2021-2022,16292543.31,12743825.13
