d_most_recent_category,total,percentage
2_professional_services,81216644.87,0.9939
1_facilities_and_construction,388499.08,0.0048
7_travel,50750.00,6e-4
10_office_management,40000.00,5e-4
8_security_and_protection,21344.18,3e-4
