owner_org,d_fiscal_year,total,total_constant_2019_dollars
cannor,2018-2019,165560.46,167996.31
cannor,2019-2020,194201.58,189808.99
isc-sac,2021-2022,79225.42,71556.40
nrcan-rncan,2017-2018,980251.80,1006487.42
nrcan-rncan,2018-2019,816376.96,829485.97
nrcan-rncan,2019-2020,831895.68,826078.31
nrcan-rncan,2020-2021,722950.70,687287.86
nrcan-rncan,2021-2022,718380.48,666976.77
pc,2017-2018,30151.28,30911.55
phac-aspc,2017-2018,33304.75,34089.81
rcmp-grc,2018-2019,103152.95,105393.38
rcmp-grc,2019-2020,25932.37,25886.51
tc,2017-2018,30744.44,31541.13
tc,2018-2019,31001.73,31482.38
tc,2019-2020,94166.67,93372.00
tc,2020-2021,93909.38,89276.86
tc,2021-2022,93909.38,87189.70
