d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,30744.44,31686.73
1_facilities_and_construction,2018-2019,31001.73,31565.90
1_facilities_and_construction,2019-2020,94166.67,93410.97
1_facilities_and_construction,2020-2021,93909.38,89530.81
1_facilities_and_construction,2021-2022,93909.38,87876.74
2_professional_services,2019-2020,25932.37,25901.08
5_transportation_and_logistics,2017-2018,1033471.88,1065998.23
5_transportation_and_logistics,2018-2019,898529.91,916225.45
5_transportation_and_logistics,2019-2020,936409.40,928079.19
5_transportation_and_logistics,2020-2021,722950.70,689242.80
5_transportation_and_logistics,2021-2022,718380.48,672232.47
7_travel,2018-2019,165560.46,168126.47
7_travel,2019-2020,74687.86,73221.88
7_travel,2021-2022,79225.42,72037.35
9_human_capital,2017-2018,10235.95,10587.99
9_human_capital,2018-2019,21000.00,21344.53
9_human_capital,2019-2020,15000.00,14981.90
