owner_org,d_fiscal_year,total,total_constant_2019_dollars
dnd-mdn,2017-2018,80935.86,83166.22
dnd-mdn,2018-2019,1834569.16,1865015.57
dnd-mdn,2019-2020,3198951.12,3173279.21
dnd-mdn,2020-2021,3190210.81,3041465.53
dnd-mdn,2021-2022,3190210.81,2985274.99
pwgsc-tpsgc,2017-2018,43905.70,45174.18
pwgsc-tpsgc,2018-2019,82949.10,83865.88
pwgsc-tpsgc,2019-2020,32592.03,31938.48
pwgsc-tpsgc,2020-2021,46269.32,43964.49
pwgsc-tpsgc,2021-2022,11300.00,10550.39
tbs-sct,2017-2018,41432923.03,42702810.54
tbs-sct,2018-2019,41432923.03,42190274.52
tbs-sct,2019-2020,41546437.88,41213023.53
tbs-sct,2020-2021,41432923.03,39501090.82
tbs-sct,2021-2022,41432923.03,38771315.21
