d_fiscal_year,total,total_constant_2019_dollars
2017-2018,54629855.89,56051678.53
2018-2019,49248691.29,49878607.42
2019-2020,52973861.08,52864857.06
2020-2021,49488928.82,48395374.78
2021-2022,52435708.99,37807736.11
