owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,170992.86,176047.25
aafc-aac,2018-2019,70203.22,71560.87
aafc-aac,2020-2021,219411.00,209134.29
aafc-aac,2021-2022,389896.08,359685.21
aafc-aac,2022-2023,1200050.19,1072369.10
aandc-aadnc,2017-2018,117182.86,120876.97
aandc-aadnc,2019-2020,78543.68,77328.38
aandc-aadnc,2021-2022,12855.04,11620.75
aandc-aadnc,2022-2023,27063.24,24421.84
atssc-scdata,2017-2018,131433.76,135673.54
atssc-scdata,2018-2019,14615.98,14994.20
cas-satj,2017-2018,80840.56,83350.31
cas-satj,2018-2019,85667.74,86528.37
cas-satj,2019-2020,1063221.89,1052688.00
cas-satj,2020-2021,796483.88,760717.47
cas-satj,2021-2022,251558.71,232482.96
cas-satj,2022-2023,173841.69,155350.24
casdo-ocena,2022-2023,56912.63,51024.39
cbsa-asfc,2017-2018,469020.44,483132.63
cbsa-asfc,2018-2019,806870.44,821929.10
cbsa-asfc,2019-2020,776146.64,771634.98
cbsa-asfc,2020-2021,265162.75,252500.78
cbsa-asfc,2021-2022,1631630.62,1502059.96
cbsa-asfc,2022-2023,752204.80,677616.00
ced-dec,2022-2023,287437.50,257200.28
cer-rec,2017-2018,49777.82,51379.93
cer-rec,2018-2019,58273.62,59290.30
cer-rec,2019-2020,107961.78,107184.50
cer-rec,2020-2021,17257.03,16435.29
cer-rec,2021-2022,161942.67,149333.98
cer-rec,2022-2023,822085.58,734210.68
cfia-acia,2017-2018,654594.16,673767.05
cfia-acia,2018-2019,1166502.51,1189238.90
cfia-acia,2019-2020,621221.40,618386.80
cfia-acia,2020-2021,58272.54,55190.51
cfia-acia,2021-2022,118098.70,108508.40
cfia-acia,2022-2023,176407.82,156708.59
chrc-ccdp,2018-2019,11745.12,11854.84
chrc-ccdp,2019-2020,198314.81,195470.47
chrc-ccdp,2020-2021,360274.39,342497.62
chrc-ccdp,2021-2022,243872.76,228395.37
chrc-ccdp,2022-2023,101916.96,91222.42
cic,2017-2018,7792921.27,8032757.77
cic,2018-2019,2681026.36,2742811.77
cic,2019-2020,1025898.22,1018516.54
cic,2020-2021,962148.45,916144.91
