owner_org,d_fiscal_year,total
aafc-aac,2017-2018,181312.87255877242
aafc-aac,2018-2019,70203.21668745874
aafc-aac,2020-2021,212389.84891406988
aandc-aadnc,2017-2018,117182.858187251
aandc-aadnc,2019-2020,78543.68000000001
atssc-scdata,2017-2018,131433.75736257862
atssc-scdata,2018-2019,14615.97792368214
cas-satj,2017-2018,80840.56091672117
cas-satj,2018-2019,85667.73695880588
cas-satj,2019-2020,1063221.8903733226
cas-satj,2020-2021,796483.883322077
cbsa-asfc,2017-2018,469020.44078900845
cbsa-asfc,2018-2019,806870.4359234842
cbsa-asfc,2019-2020,776146.6400852243
cbsa-asfc,2020-2021,265162.750425021
cer-rec,2017-2018,59900.525921881665
cer-rec,2018-2019,79736.4262813969
cer-rec,2019-2020,126321.55942274655
cer-rec,2020-2021,42432.56429585655
cfia-acia,2017-2018,654594.1588804559
cfia-acia,2018-2019,1166502.5084947906
cfia-acia,2019-2020,621221.4033982342
cfia-acia,2020-2021,58272.53922651934
chrc-ccdp,2018-2019,11745.121379310345
chrc-ccdp,2019-2020,198314.80809993492
chrc-ccdp,2020-2021,360274.3888234115
cic,2017-2018,7793310.578685895
cic,2018-2019,2681026.3598561673
cic,2019-2020,1026998.4590913526
cic,2020-2021,998965.2182829841
cihr-irsc,2017-2018,81725.92359609915
cihr-irsc,2018-2019,78835.67770824868
cihr-irsc,2019-2020,17106.960000000003
cnsc-ccsn,2017-2018,304846.1568
cnsc-ccsn,2018-2019,0
cpc-cpp,2017-2018,87101.91
cpc-cpp,2018-2019,59057.39496815287
cpc-cpp,2019-2020,20770.02479088328
cpc-cpp,2020-2021,14686.460240963856
cra-arc,2017-2018,1476706.0400058147
cra-arc,2018-2019,331226.7757042539
cra-arc,2019-2020,167805.2889821616
cra-arc,2020-2021,244834.3055089192
crtc,2017-2018,276268.05
crtc,2018-2019,287946.78
crtc,2019-2020,88196.57295111836
crtc,2020-2021,151508.2210042036
csa-asc,2019-2020,11035.347385620913
csa-asc,2020-2021,19662.98261437908
csc-scc,2017-2018,80493.41228639115
csc-scc,2018-2019,47858.48268684957
csc-scc,2019-2020,49925.883023255825
csc-scc,2020-2021,14838.306976744188
csps-efpc,2017-2018,16757.84921311475
cta-otc,2017-2018,41735.49700787402
cta-otc,2018-2019,16689.282992125987
cta-otc,2020-2021,209332.0396641161
dfatd-maecd,2017-2018,6722170.820235211
dfatd-maecd,2018-2019,5842737.541012723
dfatd-maecd,2019-2020,6870981.855635425
dfatd-maecd,2020-2021,8160628.983745829
dfo-mpo,2017-2018,1728816.248792893
dfo-mpo,2018-2019,1995455.7517107031
dfo-mpo,2019-2020,1574743.702760406
dfo-mpo,2020-2021,1372422.4469665466
dnd-mdn,2017-2018,6191080.29187651
dnd-mdn,2018-2019,5497305.422006415
dnd-mdn,2019-2020,9227726.663135188
dnd-mdn,2020-2021,7816012.5190106295
ec,2017-2018,1702195.2864777783
ec,2018-2019,2029995.8114709426
ec,2019-2020,2453040.114252809
ec,2020-2021,2402326.7166482853
elections,2017-2018,1119741.6903011312
elections,2018-2019,2232811.7022486953
elections,2019-2020,4032236.175780001
elections,2020-2021,2843386.374493933
esdc-edsc,2017-2018,152962.1398685516
esdc-edsc,2018-2019,115597.78880952382
esdc-edsc,2019-2020,41000.09
esdc-edsc,2020-2021,46007.70625
fin,2017-2018,102831.12470246734
fin,2018-2019,168700.83875547658
fin,2019-2020,203471.75311139916
fin,2020-2021,154909.5967153285
fintrac-canafe,2018-2019,162898.32328767123
fintrac-canafe,2019-2020,64909.67671232877
fja-cmf,2017-2018,57048.877007706826
hc-sc,2017-2018,5227999.840340616
hc-sc,2018-2019,6306382.5135192955
hc-sc,2019-2020,4097699.590727544
hc-sc,2020-2021,5335654.752891422
iaac-aeic,2018-2019,3961.775616438356
iaac-aeic,2019-2020,179568.90314610346
iaac-aeic,2020-2021,397480.2104988984
ic,2017-2018,6874994.44908392
ic,2018-2019,6877420.988979734
ic,2019-2020,4447227.509186228
ic,2020-2021,2539803.697584426
infc,2017-2018,104934.20602722772
infc,2018-2019,107399.61858146067
infc,2019-2020,365907.34158707864
infc,2020-2021,323381.8645629862
irb-cisr,2019-2020,198790.96
irb-cisr,2020-2021,57705.40276923077
isc-sac,2017-2018,42305.58982035928
isc-sac,2018-2019,130454.9807059565
isc-sac,2019-2020,466442.97152507794
isc-sac,2020-2021,162234.48698086434
jus,2018-2019,232147.1222065728
jus,2019-2020,253438.03169014087
jus,2020-2021,252745.5780516432
lac-bac,2017-2018,24927.760000000002
lac-bac,2018-2019,24990
lac-bac,2019-2020,39571.880000000005
lac-bac,2020-2021,70560
mgerc-ceegm,2017-2018,4520.1011320754715
mgerc-ceegm,2018-2019,115262.57886792453
mpcc-cppm,2019-2020,2036.741883936081
mpcc-cppm,2020-2021,27659.334693019347
nrc-cnrc,2017-2018,1822649.2313753949
nrc-cnrc,2018-2019,1721487.5458241368
nrc-cnrc,2019-2020,2615106.3454699335
nrc-cnrc,2020-2021,2154467.8992350744
nrcan-rncan,2017-2018,2673452.712496065
nrcan-rncan,2018-2019,3213135.1416171263
nrcan-rncan,2019-2020,3079471.3685604376
nrcan-rncan,2020-2021,2875163.2313042744
nserc-crsng,2017-2018,274566.92109119636
nserc-crsng,2018-2019,455622.2663805261
nserc-crsng,2019-2020,609201.2224051917
nserc-crsng,2020-2021,324507.41870121675
oag-bvg,2019-2020,36245.880000000005
ocl-cal,2018-2019,5007.655894736841
ocl-cal,2019-2020,47381.65217090948
ocl-cal,2020-2021,53162.30193435368
ocol-clo,2017-2018,19577.25
ocol-clo,2018-2019,24659.25
ocol-clo,2020-2021,227426.7534306569
oic-ci,2017-2018,317146.007936508
oic-ci,2018-2019,721836.7709941851
oic-ci,2019-2020,427968.6610693069
oic-ci,2020-2021,5101.681481481482
opc-cpvp,2017-2018,19057.109999999997
opc-cpvp,2018-2019,159643.27
opc-cpvp,2019-2020,23601.380000000005
osfi-bsif,2017-2018,682968.8693994092
osfi-bsif,2018-2019,1245983.1015458873
osfi-bsif,2019-2020,1402226.3219219095
osfi-bsif,2020-2021,1414861.9958513249
oto-boc,2017-2018,22107.6
pc,2017-2018,1191971.7371158283
pc,2018-2019,768823.3306046932
pc,2019-2020,347223.8480593312
pc,2020-2021,682064.1942637862
pch,2017-2018,438548.969923983
pch,2018-2019,626182.4902324893
pco-bcp,2017-2018,431824.8683744286
pco-bcp,2018-2019,349761.6688372093
pco-bcp,2019-2020,266092.24946643057
pco-bcp,2020-2021,293426.9105335694
phac-aspc,2017-2018,362173.50588391506
phac-aspc,2018-2019,418810.227844212
phac-aspc,2019-2020,1338654.7141271974
phac-aspc,2020-2021,1267561.9151632318
pmprb-cepmb,2017-2018,19736.41
pmprb-cepmb,2018-2019,24164.59
pmprb-cepmb,2020-2021,103496.7
ppsc-sppc,2017-2018,501428.98599929386
ppsc-sppc,2018-2019,145934.66678421127
ppsc-sppc,2019-2020,73240.95
ppsc-sppc,2020-2021,148278.6
ps-sp,2017-2018,48403.768877027025
ps-sp,2018-2019,18567.633149999998
psc-cfp,2017-2018,53139.57318808359
psc-cfp,2018-2019,156659.51686730504
psc-cfp,2019-2020,94638.73789329684
psc-cfp,2020-2021,49387.97523939808
psic-ispc,2018-2019,9014.659130434782
psic-ispc,2019-2020,42819.63086956521
pwgsc-tpsgc,2017-2018,748943.8114391601
pwgsc-tpsgc,2018-2019,1635069.7447548439
pwgsc-tpsgc,2019-2020,2991027.740542652
pwgsc-tpsgc,2020-2021,2826679.7690259377
rcmp-grc,2017-2018,37506.928597785976
rcmp-grc,2018-2019,37506.928597785976
rcmp-grc,2020-2021,19072.14
ssc-spc,2017-2018,604998.7273691037
ssc-spc,2018-2019,503521.6919617693
ssc-spc,2019-2020,542840.7018374983
ssc-spc,2020-2021,169579.64423906614
sshrc-crsh,2017-2018,45979.35964162553
sshrc-crsh,2018-2019,39409.10035837447
sshrc-crsh,2019-2020,75809.72249999999
sshrc-crsh,2020-2021,36491.51375
statcan,2017-2018,277980.37999999995
statcan,2018-2019,36535.729999999996
swc-cfc,2017-2018,180513.5253807418
swc-cfc,2018-2019,69302.69363690035
tbs-sct,2017-2018,2034967.1958784566
tbs-sct,2018-2019,410915.8945954763
tbs-sct,2019-2020,35683.79999568358
tbs-sct,2020-2021,963735.8504896408
tc,2017-2018,267894.7887485367
tc,2018-2019,11390.4
tc,2019-2020,265859.6188252997
tc,2020-2021,297211.84189503925
tsb-bst,2019-2020,2516.06
vac-acc,2017-2018,42310.33991169978
vac-acc,2019-2020,47876.29
wage,2018-2019,60865.560767836156
wage,2019-2020,153156.9113123152
wage,2020-2021,516369.1552983336
